Date,THETAO (P2.5),THETAO (P50),THETAO (P97.5)
01 Aug 2039,15.117210861412067,19.18183598909144,20.571275698982323
01 Sep 2039,15.56170689773052,16.926706642251364,18.829676931054475
01 Oct 2039,13.506015939046346,14.302685401108196,16.03237349019583
01 Nov 2039,11.263863683017663,11.732788618260665,11.88001394962714
01 Dec 2039,8.252479855131178,8.745613451948218,9.230132701885214
01 Jan 2040,5.083631291699389,6.698267022329049,6.77406197345316
01 Feb 2040,4.2463011484819955,5.134625642609244,5.7742838512136245
01 Mar 2040,4.3547737199813445,5.206191680629271,5.776360188208349
01 Apr 2040,6.153377922981863,7.078036069841559,7.164401645163994
01 May 2040,10.039288662466868,10.40379009541524,10.668880019757308
01 Jun 2040,12.476956319821433,14.201950563023448,15.032948836635214
01 Jul 2040,16.336108752073077,17.784346161657933,18.161435569309027
01 Aug 2040,16.271124107600176,19.21685754663311,20.183631929462294
01 Sep 2040,14.025394646730668,16.013729026723247,18.78927065696888
01 Oct 2040,14.253025701674277,14.35337340347145,16.178002179638327
01 Nov 2040,11.453890440993574,11.650652646728329,12.412111623153839
01 Dec 2040,8.674465127933336,9.026081710900957,9.18203513596577
01 Jan 2041,5.950986071591061,6.879389915327242,7.470020671189391
01 Feb 2041,4.9869041713456115,6.112674116870558,6.605519340963954
01 Mar 2041,4.671658462475684,5.441400242527468,6.613742027691068
01 Apr 2041,6.25132067055852,7.301554718151,8.047994987785192
01 May 2041,9.64430813684992,10.468215147011676,11.363595434427811
01 Jun 2041,12.549346118039253,13.887397419588794,14.528682506674864
01 Jul 2041,13.80456288726809,16.961249608071647,18.450663625417192
01 Aug 2041,15.216773798988848,17.835015802403653,19.20649568340155
01 Sep 2041,13.982898999222709,17.383589354511415,18.166118722907907
01 Oct 2041,13.657671875684915,15.418079216091408,16.44120330682166
01 Nov 2041,11.302247913523791,12.035443441228814,12.574404787232103
01 Dec 2041,7.650156540779635,8.755314644565578,9.054094478166155
01 Jan 2042,4.792181329641863,6.140979645691138,7.329957080463152
01 Feb 2042,4.164515399992581,4.755543048918793,6.52447739034508
01 Mar 2042,4.703405158080397,5.30008608786894,6.313010311881792
01 Apr 2042,7.085678115994597,7.41092688270229,8.342939476203348
01 May 2042,9.688852681682729,11.22006837389321,11.99795657718413
01 Jun 2042,13.019453008119596,15.069020222965127,15.604573140378621
01 Jul 2042,16.628050180879317,17.988263047180702,18.5473256844423
01 Aug 2042,18.452057285149117,18.990247821539317,20.08833055900441
01 Sep 2042,17.00962767291439,18.1606459777857,18.643255446290016
01 Oct 2042,13.893365977255678,15.239645768808963,16.457671902869226
01 Nov 2042,10.681597971698883,11.912678937959248,12.61982627320995
01 Dec 2042,7.458150028806094,8.143956207248653,8.807572790282343
01 Jan 2043,5.266026295287508,6.340839438336661,6.98535155788726
01 Feb 2043,4.781532581941073,5.777907903763564,7.024560965643159
01 Mar 2043,4.9306938063677785,6.06286141580077,7.449684200706583
01 Apr 2043,6.816326508618286,7.573531392943659,9.461417853623674
01 May 2043,9.578430137895657,11.172684620244029,13.387832122078864
01 Jun 2043,13.123957513193325,15.010845803965262,15.856765537732661
01 Jul 2043,16.094384447149828,17.946247070281316,18.289699180593587
01 Aug 2043,14.87258833939694,19.08724994725076,20.063996854794404
01 Sep 2043,14.207827238044601,18.25613892416309,18.734363709199275
01 Oct 2043,13.321514857137025,14.81618639624294,15.857652206194702
01 Nov 2043,10.90645673986396,11.954173844982408,13.07215868473115
01 Dec 2043,8.196931257241221,8.895649669402708,9.853813262649542
01 Jan 2044,5.926963754652162,7.119818387171385,7.6495924707408065
01 Feb 2044,4.4502739985130715,5.194135700833729,6.401419024942688
01 Mar 2044,4.803327537687445,5.961258859803672,6.714540356663557
01 Apr 2044,6.1812543281111925,7.61109048048514,8.811329397146363
01 May 2044,9.696499742126669,11.050996244213286,11.562856531630402
01 Jun 2044,13.009712450848257,14.333052954913732,15.049655869725138
01 Jul 2044,16.2582869204117,16.968907529116183,18.266175337487
01 Aug 2044,17.335110047123788,17.76702935382349,20.87550442805028
01 Sep 2044,16.576745057144013,16.979634519923078,17.871105944767045
01 Oct 2044,13.86380254002609,14.982378841676832,15.74000513715264
01 Nov 2044,11.696530700345791,11.994702186169944,13.087294941334054
01 Dec 2044,8.433684851712611,9.194265173437648,9.773145331325791
01 Jan 2045,6.275898047027477,6.758396950173168,7.543352744841984
01 Feb 2045,5.097721119176534,6.075564293308988,6.15943282944242
01 Mar 2045,4.096421316572904,6.070055056495075,7.029240374857906
